City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
293,Boyabat,TR,2021-11-04,41.4689,34.7667,59.43,74,4,0.92,clear sky
294,Bintulu,MY,2021-11-04,3.1667,113.0333,77.41,94,40,0.0,scattered clouds
295,Panzhihua,CN,2021-11-04,26.5851,101.7128,55.8,78,9,1.34,clear sky
296,Tacoronte,ES,2021-11-04,28.4769,-16.4102,68.25,82,90,10.0,overcast clouds
297,Dourados,BR,2021-11-04,-22.2211,-54.8056,97.7,25,15,5.06,few clouds
298,Onda,ES,2021-11-04,39.9667,-0.25,58.87,66,83,2.82,broken clouds
299,Kangaatsiaq,GL,2021-11-04,68.3065,-53.4641,33.3,72,100,16.6,overcast clouds
300,Artigas,UY,2021-11-04,-30.4,-56.4667,87.64,37,0,2.62,clear sky
301,Yulara,AU,2021-11-04,-25.2406,130.9889,75.04,57,86,6.91,overcast clouds
302,Sao Filipe,CV,2021-11-04,14.8961,-24.4956,80.67,70,96,7.2,overcast clouds
303,Puerto Escondido,MX,2021-11-04,15.85,-97.0667,84.65,62,86,4.45,overcast clouds
304,Nouadhibou,MR,2021-11-04,20.931,-17.0347,69.06,80,63,19.17,broken clouds
305,Adeje,ES,2021-11-04,28.1227,-16.726,72.48,75,75,21.85,broken clouds
306,Botwood,CA,2021-11-04,49.1499,-55.3482,39.9,91,100,13.33,overcast clouds
307,Ukiah,US,2021-11-04,39.1502,-123.2078,62.01,87,90,0.0,light rain
308,Pochutla,MX,2021-11-04,15.7432,-96.4661,89.82,53,100,4.94,overcast clouds
309,Rio Cuarto,AR,2021-11-04,-33.1307,-64.3499,51.57,93,90,26.46,drizzle
310,Bengkulu,ID,2021-11-04,-3.8004,102.2655,75.7,89,98,3.96,moderate rain
311,Broken Arrow,US,2021-11-04,36.0526,-95.7908,57.72,65,40,1.01,scattered clouds
312,Matadi,CD,2021-11-04,-5.8167,13.45,81.54,73,81,3.36,light rain
313,Kahului,US,2021-11-04,20.8947,-156.47,77.85,88,18,7.0,light rain
314,Nikolskoye,RU,2021-11-04,59.7035,30.7861,47.39,93,44,6.2,scattered clouds
315,Rwamagana,RW,2021-11-04,-1.9487,30.4347,65.64,94,98,1.57,overcast clouds
316,Rawah,IQ,2021-11-04,34.4816,41.9093,72.27,36,1,9.06,clear sky
317,Sarangani,PH,2021-11-04,5.4033,125.4636,83.19,75,86,10.4,overcast clouds
318,Tuatapere,NZ,2021-11-04,-46.1333,167.6833,47.82,95,100,2.04,overcast clouds
319,Ocos,GT,2021-11-04,14.5094,-92.1933,90.32,73,97,4.18,overcast clouds
320,Paramonga,PE,2021-11-04,-10.6667,-77.8333,68.9,70,34,10.74,scattered clouds
321,Broome,US,2021-11-04,42.2506,-75.833,46.45,62,90,1.99,overcast clouds
322,Fairbanks,US,2021-11-04,64.8378,-147.7164,21.97,91,40,0.0,scattered clouds
323,Robertson,US,2021-11-04,36.5167,-86.8667,52.75,48,1,10.36,clear sky
324,Pervomaysk,UA,2021-11-04,48.0443,30.8507,55.47,93,93,15.66,overcast clouds
325,Yatou,CN,2021-11-04,37.15,122.3833,56.71,83,11,6.6,few clouds
326,Egvekinot,RU,2021-11-04,66.3167,-179.1667,-2.63,81,95,9.98,overcast clouds
327,Rawson,AR,2021-11-04,-43.3002,-65.1023,64.09,20,0,16.93,clear sky
328,Wakkanai,JP,2021-11-04,45.4094,141.6739,47.37,86,91,10.87,overcast clouds
329,Gonbad-E Qabus,IR,2021-11-04,37.25,55.1672,59.95,89,98,3.91,overcast clouds
330,Alvorada,BR,2021-11-04,-12.48,-49.1247,81.7,73,95,5.97,overcast clouds
331,Birao,CF,2021-11-04,10.2849,22.7882,83.91,39,72,4.27,broken clouds
332,Manaure,CO,2021-11-04,11.7751,-72.4445,88.68,59,41,11.21,scattered clouds
333,Storslett,NO,2021-11-04,69.7678,21.0247,37.4,81,75,13.8,broken clouds
334,Avallon,FR,2021-11-04,47.4833,3.9,42.89,95,98,5.21,overcast clouds
335,Ponta Delgada,PT,2021-11-04,37.7333,-25.6667,70.5,77,40,19.57,scattered clouds
336,Souillac,MU,2021-11-04,-20.5167,57.5167,73.78,83,20,3.44,few clouds
337,Bud,US,2021-11-04,39.447,-86.1758,49.82,50,1,4.99,clear sky
338,Kidal,ML,2021-11-04,18.4411,1.4078,88.21,11,0,4.85,clear sky
339,Ancud,CL,2021-11-04,-41.8697,-73.8203,54.93,64,85,9.22,overcast clouds
340,Rzhyshchiv,UA,2021-11-04,49.9689,31.0463,51.17,80,98,13.98,overcast clouds
341,Lahaina,US,2021-11-04,20.8783,-156.6825,77.81,90,9,9.13,light rain
342,Do Gonbadan,IR,2021-11-04,30.3586,50.7981,71.69,46,0,0.0,clear sky
343,Midyat,TR,2021-11-04,37.4247,41.3393,65.48,51,0,8.08,clear sky
344,Bundoran,IE,2021-11-04,54.4778,-8.2809,49.91,77,58,10.49,broken clouds
345,Hede,CN,2021-11-04,33.7681,120.2517,62.71,74,75,11.23,broken clouds
346,Kjollefjord,NO,2021-11-04,70.9457,27.3465,37.18,69,94,4.43,overcast clouds
347,Adrar,MR,2021-11-04,20.5022,-10.0711,83.16,16,5,4.54,clear sky
348,Saint Anthony,US,2021-11-04,45.0205,-93.218,51.15,70,1,1.01,clear sky
349,Mozarlandia,BR,2021-11-04,-14.7447,-50.5706,87.46,51,75,4.65,broken clouds
350,Brokopondo,SR,2021-11-04,4.75,-55.1667,89.33,50,51,0.94,broken clouds
351,Ranong,TH,2021-11-04,9.9658,98.6348,77.13,89,97,3.69,overcast clouds
352,Tilichiki,RU,2021-11-04,60.4667,166.1,10.76,95,93,5.82,light snow
353,Gopalpur,IN,2021-11-04,19.2667,84.9167,76.8,75,65,2.71,broken clouds
354,Saint-Joseph,RE,2021-11-04,-21.3667,55.6167,73.78,80,13,4.59,few clouds
355,Luganville,VU,2021-11-04,-15.5333,167.1667,76.53,88,100,3.11,overcast clouds
356,Narsaq,GL,2021-11-04,60.9167,-46.05,33.85,98,100,4.68,light rain
357,Ayna,PE,2021-11-04,-12.65,-73.9167,84.7,59,70,5.01,broken clouds
358,Bouna,CI,2021-11-04,9.2667,-3.0,87.26,37,60,3.58,broken clouds
359,Auki,SB,2021-11-04,-8.7676,160.7034,75.92,87,100,3.8,overcast clouds
360,Chapais,CA,2021-11-04,49.7834,-74.8492,26.38,60,95,8.1,overcast clouds
361,Erenhot,CN,2021-11-04,43.6475,111.9767,43.09,41,16,8.14,few clouds
362,Borba,BR,2021-11-04,-4.3878,-59.5939,93.6,44,92,5.79,overcast clouds
363,Rosarito,MX,2021-11-04,32.3333,-117.0333,83.41,68,0,6.58,clear sky
364,Tandil,AR,2021-11-04,-37.3217,-59.1332,67.21,88,97,7.94,overcast clouds
365,Gorlitz,DE,2021-11-04,51.1552,14.9885,46.69,87,100,15.01,overcast clouds
366,Pachino,IT,2021-11-04,36.7186,15.0907,69.84,85,56,5.06,broken clouds
367,Prince Rupert,CA,2021-11-04,54.3161,-130.3201,47.89,97,100,1.14,moderate rain
368,Kamenka,RU,2021-11-04,51.3223,42.7678,46.72,68,100,10.69,overcast clouds
369,Jumla,NP,2021-11-04,29.2747,82.1838,40.37,72,5,3.87,clear sky
370,Black River,JM,2021-11-04,18.0264,-77.8487,86.0,62,21,7.43,few clouds
371,Bonthe,SL,2021-11-04,7.5264,-12.505,81.55,74,52,7.63,light rain
372,Dunedin,NZ,2021-11-04,-45.8742,170.5036,47.8,84,33,3.44,scattered clouds
373,Cuamba,MZ,2021-11-04,-14.8031,36.5372,86.09,22,67,5.48,broken clouds
374,Sorong,ID,2021-11-04,-0.8833,131.25,80.35,83,100,8.39,overcast clouds
375,Ribeira Grande,PT,2021-11-04,38.5167,-28.7,70.2,88,75,23.02,broken clouds
376,Tezu,IN,2021-11-04,27.9167,96.1667,62.42,40,0,4.79,clear sky
377,Soria,ES,2021-11-04,41.6667,-2.6667,38.86,92,92,6.4,overcast clouds
378,Zilair,RU,2021-11-04,52.2332,57.4392,22.24,38,1,4.74,clear sky
379,Dunmore Town,BS,2021-11-04,25.5,-76.65,78.49,70,59,6.38,broken clouds
380,Cascais,PT,2021-11-04,38.6979,-9.4215,60.66,60,0,1.99,clear sky
381,Los Llanos De Aridane,ES,2021-11-04,28.6585,-17.9182,71.13,75,75,3.0,broken clouds
382,Kathmandu,NP,2021-11-04,27.7167,85.3167,55.62,94,20,3.44,few clouds
383,Qaqortoq,GL,2021-11-04,60.7167,-46.0333,33.94,94,100,6.06,light rain
384,Chandvad,IN,2021-11-04,20.3333,74.25,68.77,50,43,6.31,scattered clouds
385,Margate,GB,2021-11-04,51.3813,1.3862,47.97,86,86,25.55,overcast clouds
386,Andilamena,MG,2021-11-04,-17.0167,48.5833,68.22,86,7,3.62,clear sky
387,Zykovo,RU,2021-11-04,55.9519,93.1461,5.74,69,99,10.96,overcast clouds
388,Daru,PG,2021-11-04,-9.0763,143.2092,78.42,85,47,13.18,scattered clouds
389,Xixiang,CN,2021-11-04,35.1628,112.865,60.37,75,100,5.28,overcast clouds
390,Stromness,GB,2021-11-04,58.965,-3.296,48.87,86,98,10.0,overcast clouds
391,Klaksvik,FO,2021-11-04,62.2266,-6.589,43.72,78,95,20.45,overcast clouds
392,Sapele,NG,2021-11-04,5.8941,5.6767,77.81,90,98,4.72,light rain
393,Bose,IT,2021-11-04,45.4612,8.0137,50.49,70,2,7.14,light rain
394,Yambio,SS,2021-11-04,4.5721,28.3955,69.49,96,96,1.72,light rain
395,Vanimo,PG,2021-11-04,-2.6741,141.3028,76.35,90,98,5.32,overcast clouds
396,Pringsewu,ID,2021-11-04,-5.3582,104.9744,74.08,95,93,4.12,overcast clouds
397,Luquillo,PR,2021-11-04,18.3725,-65.7166,88.75,68,12,10.96,few clouds
398,Roald,NO,2021-11-04,62.5833,6.1333,46.33,87,75,5.75,broken clouds
399,Sheridan,US,2021-11-04,44.8333,-106.9173,71.31,33,82,5.08,broken clouds
400,Macusani,PE,2021-11-04,-14.0833,-70.4333,50.86,51,71,11.54,broken clouds
401,Luderitz,NA,2021-11-04,-26.6481,15.1594,62.74,74,31,19.48,scattered clouds
402,Nueva Gerona,CU,2021-11-04,21.8833,-82.8,83.19,64,99,11.25,overcast clouds
403,Kemijarvi,FI,2021-11-04,66.7131,27.4306,34.54,99,100,2.71,light snow
404,Vostok,RU,2021-11-04,46.4856,135.8833,35.92,87,95,1.3,overcast clouds
405,Tuensang,IN,2021-11-04,26.2833,94.8333,57.94,96,83,2.48,broken clouds
406,Minab,IR,2021-11-04,27.1467,57.0801,81.9,64,0,2.37,clear sky
407,Lamesa,US,2021-11-04,32.7376,-101.951,55.08,54,0,2.75,clear sky
408,Serebryansk,KZ,2021-11-04,49.6925,83.2892,0.95,97,91,3.89,overcast clouds
409,Ofunato,JP,2021-11-04,39.0717,141.7167,49.59,82,28,7.65,scattered clouds
410,Kedougou,SN,2021-11-04,12.5579,-12.1743,93.78,59,40,6.91,thunderstorm
411,Kindberg,AT,2021-11-04,47.5,15.45,48.25,93,78,4.09,broken clouds
412,Gao,ML,2021-11-04,16.6362,1.637,89.44,11,3,6.87,clear sky
413,Chik,RU,2021-11-04,54.9928,82.4311,10.15,79,0,8.95,clear sky
414,Nanakuli,US,2021-11-04,21.3906,-158.1547,77.11,94,75,3.44,broken clouds
415,Xiamen,CN,2021-11-04,24.4798,118.0819,69.85,88,30,2.24,scattered clouds
416,Orlik,RU,2021-11-04,52.5178,99.825,-7.55,73,12,3.78,few clouds
417,Olinda,BR,2021-11-04,-8.0089,-34.8553,85.73,62,40,10.36,scattered clouds
418,Victoria,HK,2021-11-04,22.2855,114.1577,78.85,86,41,7.0,scattered clouds
419,Boralday,KZ,2021-11-04,43.3578,76.8594,3.06,85,10,2.24,mist
420,Kungurtug,RU,2021-11-04,50.5994,97.5228,-6.34,88,85,0.56,overcast clouds
421,Rebrikha,RU,2021-11-04,53.0733,82.3408,11.03,86,92,10.38,overcast clouds
422,Port-Gentil,GA,2021-11-04,-0.7193,8.7815,80.56,83,75,9.22,broken clouds
423,Khromtau,KZ,2021-11-04,50.2503,58.4347,21.96,40,0,7.72,clear sky
424,Saint-Georges,GD,2021-11-04,12.0564,-61.7485,85.68,66,20,19.57,few clouds
425,Richards Bay,ZA,2021-11-04,-28.783,32.0377,69.98,76,21,12.24,few clouds
426,Phek,IN,2021-11-04,25.6667,94.5,47.07,98,88,1.25,overcast clouds
427,Altay,CN,2021-11-04,47.8667,88.1167,4.55,55,0,3.67,clear sky
428,Garden City,US,2021-11-04,42.3256,-83.331,46.15,62,16,1.99,few clouds
429,Marsaxlokk,MT,2021-11-04,35.8419,14.5431,74.08,88,0,9.22,clear sky
430,Yeppoon,AU,2021-11-04,-23.1333,150.7333,65.98,68,31,12.24,scattered clouds
431,Ilinge,ZA,2021-11-04,-31.9768,27.0427,59.61,74,67,7.05,broken clouds
432,Westport,US,2021-11-04,41.1415,-73.3579,53.38,43,49,1.99,scattered clouds
433,Kewanee,US,2021-11-04,41.2456,-89.9248,48.74,46,8,8.84,clear sky
434,Dingle,PH,2021-11-04,10.9995,122.6711,75.72,94,100,4.88,overcast clouds
435,Beira,MZ,2021-11-04,-19.8436,34.8389,78.89,83,40,15.99,scattered clouds
436,La Rioja,ES,2021-11-04,42.25,-2.5,41.49,97,98,4.7,overcast clouds
437,Matagami,CA,2021-11-04,49.7502,-77.6328,28.51,69,75,10.36,broken clouds
438,Roros,NO,2021-11-04,62.5747,11.3842,30.04,100,20,2.3,fog
439,Lompoc,US,2021-11-04,34.6391,-120.4579,74.84,72,14,17.0,few clouds
440,Tessalit,ML,2021-11-04,20.1986,1.0114,88.75,10,0,8.75,clear sky
441,Pangnirtung,CA,2021-11-04,66.1451,-65.7125,21.2,68,75,0.0,broken clouds
442,Starosubkhangulovo,RU,2021-11-04,53.1031,57.4423,23.16,40,3,4.05,clear sky
443,Grenaa,DK,2021-11-04,56.4158,10.8783,45.95,92,100,19.3,overcast clouds
444,Salalah,OM,2021-11-04,17.0151,54.0924,77.41,72,5,2.3,clear sky
445,Caluquembe,AO,2021-11-04,-13.7833,14.6833,67.5,65,99,3.02,overcast clouds
446,Saint-Ambroise,CA,2021-11-04,48.5501,-71.3324,33.58,69,99,3.44,overcast clouds
447,Vestmannaeyjar,IS,2021-11-04,63.4427,-20.2734,45.59,81,90,17.27,overcast clouds
448,Moerai,PF,2021-11-04,-22.4333,-151.3333,73.96,72,86,12.62,overcast clouds
449,Sakyla,FI,2021-11-04,61.0333,22.3333,44.64,93,100,5.82,overcast clouds
450,Kodinsk,RU,2021-11-04,58.6881,99.1844,8.73,92,100,9.26,light snow
451,Windsor,CA,2021-11-04,42.3001,-83.0165,46.22,59,90,1.01,overcast clouds
452,Bairiki,KI,2021-11-04,1.3292,172.9752,78.8,83,40,8.05,light rain
453,Uruacu,BR,2021-11-04,-14.5247,-49.1408,81.55,68,94,4.14,overcast clouds
454,Mogadishu,SO,2021-11-04,2.0371,45.3438,79.59,78,100,12.33,overcast clouds
455,Esmeraldas,BR,2021-11-04,-19.7625,-44.3139,86.86,49,59,8.9,broken clouds
456,Valverde Del Camino,ES,2021-11-04,37.5751,-6.7543,58.84,52,4,6.2,clear sky
457,Gurupi,BR,2021-11-04,-11.7292,-49.0686,82.9,68,81,7.02,moderate rain
458,Sabha,LY,2021-11-04,27.0377,14.4283,79.84,15,25,6.26,scattered clouds
459,De Haan,BE,2021-11-04,51.272,3.0429,50.0,84,75,4.0,light intensity shower rain
460,Tromso,NO,2021-11-04,69.6496,18.957,37.42,81,75,0.0,broken clouds
461,Acajutla,SV,2021-11-04,13.5928,-89.8275,85.44,59,49,7.0,scattered clouds
462,Alta Floresta,BR,2021-11-04,-9.8756,-56.0861,91.22,52,40,8.05,scattered clouds
463,Amalapuram,IN,2021-11-04,16.5833,82.0167,74.61,94,100,4.85,overcast clouds
464,Kedrovyy,RU,2021-11-04,56.1667,91.8167,3.61,82,92,9.71,overcast clouds
465,Naze,JP,2021-11-04,28.3667,129.4833,65.57,66,90,9.24,overcast clouds
466,Nadbai,IN,2021-11-04,27.2333,77.2,71.69,34,2,0.16,clear sky
467,Riviere-Au-Renard,CA,2021-11-04,48.9957,-64.3971,38.62,52,77,16.87,broken clouds
468,Heishan,CN,2021-11-04,41.6892,122.1128,48.85,96,0,6.62,clear sky
469,Alekseyevsk,RU,2021-11-04,57.8406,108.3492,6.57,77,100,8.34,overcast clouds
470,Inongo,CD,2021-11-04,-1.95,18.2667,72.73,92,45,4.05,scattered clouds
471,Tanout,NE,2021-11-04,14.9709,8.8879,90.27,13,4,12.26,clear sky
472,Kojnare,BG,2021-11-04,43.35,24.1333,62.73,64,66,2.42,broken clouds
473,Berlevag,NO,2021-11-04,70.8578,29.0864,37.35,52,75,11.5,broken clouds
474,Mazamari,PE,2021-11-04,-11.3258,-74.5308,90.81,44,60,3.85,broken clouds
475,Rajura,IN,2021-11-04,19.7833,79.3667,76.3,63,78,2.8,broken clouds
476,Hambantota,LK,2021-11-04,6.1241,81.1185,79.48,82,77,12.59,broken clouds
477,Tlacotepec,MX,2021-11-04,20.0667,-97.8667,64.0,79,72,6.29,broken clouds
478,Kudahuvadhoo,MV,2021-11-04,2.6708,72.8944,82.8,76,95,15.32,overcast clouds
479,Mandalgovi,MN,2021-11-04,45.7625,106.2708,15.67,53,100,25.77,overcast clouds
480,Ribas Do Rio Pardo,BR,2021-11-04,-20.4431,-53.7592,86.77,48,53,8.12,broken clouds
481,Chifeng,CN,2021-11-04,42.2683,118.9636,44.13,50,0,5.01,clear sky
482,Pascagoula,US,2021-11-04,30.3658,-88.5561,66.25,77,91,8.43,overcast clouds
483,Edd,ER,2021-11-04,13.9297,41.6925,85.51,52,6,8.08,clear sky
484,Zhigansk,RU,2021-11-04,66.7697,123.3711,-13.38,94,21,10.13,few clouds
485,Nelson Bay,AU,2021-11-04,-32.7167,152.15,66.25,81,100,1.99,overcast clouds
486,Carutapera,BR,2021-11-04,-1.195,-46.02,87.06,59,55,7.27,broken clouds
487,Acarau,BR,2021-11-04,-2.8856,-40.12,86.85,57,49,15.73,scattered clouds
488,Honiara,SB,2021-11-04,-9.4333,159.95,76.6,87,100,1.19,overcast clouds
489,Lima,PE,2021-11-04,-12.0432,-77.0282,69.13,68,98,9.46,overcast clouds
490,Ciudad Bolivar,VE,2021-11-04,8.1222,-63.5497,88.52,53,99,7.83,overcast clouds
491,Kankaanpaa,FI,2021-11-04,61.8,22.4167,44.8,93,100,5.5,overcast clouds
492,Kibala,TD,2021-11-04,9.1104,18.3463,81.73,64,100,2.62,overcast clouds
493,Zeya,RU,2021-11-04,53.75,127.2667,31.89,97,100,5.61,overcast clouds
494,Marzuq,YE,2021-11-04,14.4,46.4667,71.92,28,0,0.72,clear sky
495,Marawi,PH,2021-11-04,7.9986,124.2928,67.64,93,93,2.91,overcast clouds
496,Gamba,GA,2021-11-04,-2.65,10.0,77.61,86,90,7.16,overcast clouds
497,Dudinka,RU,2021-11-04,69.4058,86.1778,30.43,97,100,24.16,snow
498,Damghan,IR,2021-11-04,36.1683,54.348,56.05,65,60,4.25,broken clouds
499,Te Anau,NZ,2021-11-04,-45.4167,167.7167,42.17,95,75,1.1,broken clouds
500,Mineral Wells,US,2021-11-04,32.8085,-98.1128,54.34,69,100,2.19,overcast clouds
501,Emba,KZ,2021-11-04,48.8264,58.1442,24.89,36,0,8.72,clear sky
502,Katsuura,JP,2021-11-04,35.1333,140.3,59.14,68,22,10.76,few clouds
503,Carcassonne,FR,2021-11-04,43.25,2.1667,51.67,80,0,5.75,clear sky
504,Guider,CM,2021-11-04,9.9342,13.9486,88.39,23,61,4.56,broken clouds
505,Banfora,BF,2021-11-04,10.6333,-4.7667,87.22,36,33,1.14,scattered clouds
506,Redlands,US,2021-11-04,34.0556,-117.1825,85.93,34,1,0.0,haze
507,Durant,US,2021-11-04,33.994,-96.3708,55.11,75,90,0.0,overcast clouds
508,Kyshtovka,RU,2021-11-04,56.555,76.6271,16.18,97,99,8.52,overcast clouds
509,Kaeo,NZ,2021-11-04,-35.1,173.7833,58.32,96,100,5.61,overcast clouds
510,Alyangula,AU,2021-11-04,-13.8483,136.4192,80.56,79,16,3.98,few clouds
511,Safaga,EG,2021-11-04,26.7292,33.9365,78.87,58,0,11.65,clear sky
512,Tura,IN,2021-11-04,25.5198,90.2201,63.19,84,87,3.29,overcast clouds
513,Sur,OM,2021-11-04,22.5667,59.5289,76.35,63,6,5.99,clear sky
514,Haveli,PK,2021-11-04,30.4502,73.6989,70.38,29,0,5.28,clear sky
515,Yar-Sale,RU,2021-11-04,66.8333,70.8333,31.51,88,38,22.26,scattered clouds
516,Pokhara,NP,2021-11-04,28.2333,83.9833,57.76,58,1,5.88,clear sky
517,Rapar,IN,2021-11-04,23.5667,70.6333,79.77,30,30,4.23,scattered clouds
518,Igarka,RU,2021-11-04,67.4667,86.5833,26.53,93,100,20.56,overcast clouds
519,Voyvozh,RU,2021-11-04,62.892,54.9635,31.87,95,100,11.54,light snow
520,Pozoblanco,ES,2021-11-04,38.3791,-4.8483,52.38,66,5,5.79,clear sky
521,Bolgatanga,GH,2021-11-04,10.7856,-0.8514,91.58,22,44,4.81,scattered clouds
522,Korla,CN,2021-11-04,41.7597,86.1469,39.02,34,99,26.22,overcast clouds
523,Boende,CD,2021-11-04,-0.2167,20.8667,74.12,92,77,2.93,light rain
524,Sept-Iles,CA,2021-11-04,50.2001,-66.3821,38.05,52,20,4.0,few clouds
525,Phan Thiet,VN,2021-11-04,10.9333,108.1,75.83,89,78,3.56,broken clouds
526,Vinkovci,HR,2021-11-04,45.2883,18.8047,60.89,100,40,6.91,light rain
527,Ntchisi,MW,2021-11-04,-13.5278,33.9149,72.41,41,2,2.48,clear sky
528,Edson,CA,2021-11-04,53.5835,-116.4356,30.31,86,90,0.0,light snow
529,Namibe,AO,2021-11-04,-15.1961,12.1522,66.79,82,76,6.51,broken clouds
530,Nioro,GM,2021-11-04,13.35,-15.75,87.06,55,43,2.35,scattered clouds
531,Anadyr,RU,2021-11-04,64.75,177.4833,-20.51,99,66,9.08,broken clouds
532,Manado,ID,2021-11-04,1.487,124.8455,75.97,94,75,5.75,thunderstorm
533,Ixtapa,MX,2021-11-04,20.7,-105.2,84.22,76,23,5.99,few clouds
534,Hirado,JP,2021-11-04,33.3597,129.5531,58.35,61,61,8.12,broken clouds
535,Tahoua,NE,2021-11-04,14.8888,5.2692,90.64,15,2,10.18,clear sky
536,Luanda,AO,2021-11-04,-8.8368,13.2343,78.8,78,20,11.5,few clouds
537,Komsomolets,KZ,2021-11-04,53.7453,62.0708,28.06,36,13,13.18,few clouds
538,Emerald,AU,2021-11-04,-23.5333,148.1667,67.33,69,8,11.74,clear sky
539,Port Hardy,CA,2021-11-04,50.6996,-127.4199,51.31,92,100,16.53,light rain
540,Karakol,KG,2021-11-04,42.4907,78.3936,13.39,79,100,6.91,overcast clouds
541,Burnie,AU,2021-11-04,-41.0667,145.9167,52.02,87,21,8.86,few clouds
542,San Juan Del Sur,NI,2021-11-04,11.2529,-85.8705,81.88,73,93,9.84,overcast clouds
543,Arroyo,ES,2021-11-04,41.6096,-4.7969,48.15,65,20,9.22,few clouds
544,Sabang,ID,2021-11-04,5.8933,95.3214,81.34,74,100,5.61,moderate rain
545,Cabo San Lucas,MX,2021-11-04,22.8909,-109.9124,87.06,53,0,4.05,clear sky
546,Port Moresby,PG,2021-11-04,-9.4431,147.1797,75.15,85,83,4.97,broken clouds
547,Cayenne,GF,2021-11-04,4.9333,-52.3333,89.64,77,0,3.0,clear sky
548,Ibra,OM,2021-11-04,22.6906,58.5334,72.34,50,3,0.96,clear sky
549,Sinegorye,RU,2021-11-04,62.0788,150.477,3.11,89,6,5.91,clear sky
550,Kloulklubed,PW,2021-11-04,7.0419,134.2556,79.3,75,100,9.35,overcast clouds
551,Ahipara,NZ,2021-11-04,-35.1667,173.1667,57.18,95,100,5.82,light rain
552,Tyukhtet,RU,2021-11-04,56.5389,89.3011,8.76,81,91,13.27,overcast clouds
553,Opole,PL,2021-11-04,50.5,18.0,48.22,77,46,11.12,scattered clouds
554,Hondo,JP,2021-11-04,32.45,130.2,58.95,63,64,9.69,broken clouds
555,The Valley,AI,2021-11-04,18.217,-63.0578,86.14,70,40,12.66,scattered clouds
556,Acapulco,MX,2021-11-04,16.8634,-99.8901,83.19,73,95,3.51,overcast clouds
557,Pitimbu,BR,2021-11-04,-7.4706,-34.8086,86.59,65,27,10.0,scattered clouds
558,Bethanien,NA,2021-11-04,-26.502,17.1583,80.78,11,74,16.58,broken clouds
559,Constitucion,CL,2021-11-04,-35.3333,-72.4167,62.87,45,0,24.11,clear sky
560,Cilegon,ID,2021-11-04,-6.0174,106.0538,78.69,85,99,6.53,overcast clouds
561,Brasileia,BR,2021-11-04,-11.0161,-68.7481,93.04,42,97,5.26,overcast clouds
562,Port-Cartier,CA,2021-11-04,50.0334,-66.8654,37.74,37,14,6.42,few clouds
563,Havoysund,NO,2021-11-04,70.9963,24.6622,32.88,68,99,7.0,overcast clouds
564,Kovdor,RU,2021-11-04,67.5662,30.4758,32.47,99,100,3.49,light snow
565,High Level,CA,2021-11-04,58.5169,-117.136,24.91,93,40,0.0,smoke
566,Liverpool,GB,2021-11-04,53.4106,-2.9779,45.82,76,0,1.99,clear sky
567,Almaznyy,RU,2021-11-04,48.0448,40.045,51.94,93,93,6.64,overcast clouds
568,Lake Havasu City,US,2021-11-04,34.4839,-114.3224,76.23,25,1,1.99,clear sky
569,Puerto Madryn,AR,2021-11-04,-42.7692,-65.0385,64.62,17,2,20.54,clear sky
570,Concepcion,CL,2021-11-04,-36.827,-73.0498,60.6,51,20,14.97,few clouds
571,Pinsk,BY,2021-11-04,52.1229,26.0951,54.66,79,100,14.72,overcast clouds
572,Znamenka,RU,2021-11-04,52.4167,41.4311,46.6,73,100,10.98,overcast clouds
573,Abeche,TD,2021-11-04,13.8292,20.8324,89.82,16,99,9.35,overcast clouds
574,Contamana,PE,2021-11-04,-7.3333,-75.0167,96.37,38,86,4.12,overcast clouds
575,Noyabrsk,RU,2021-11-04,63.1994,75.4507,24.13,94,99,16.58,overcast clouds
576,San Jose,US,2021-11-04,37.3394,-121.895,65.64,74,75,8.05,haze
577,Garmsar,IR,2021-11-04,35.2182,52.3409,64.47,53,100,5.77,overcast clouds
578,Jobat,IN,2021-11-04,22.4167,74.5667,71.28,47,94,5.14,overcast clouds
579,Port Augusta,AU,2021-11-04,-32.5,137.7667,51.94,37,65,6.62,broken clouds
580,Sekoma,BW,2021-11-04,-24.4,23.8833,87.84,11,78,6.82,broken clouds
581,Guadalupe Y Calvo,MX,2021-11-04,26.1,-106.9667,67.84,29,0,3.29,clear sky
582,Goderich,CA,2021-11-04,43.7501,-81.7165,43.92,61,97,10.07,overcast clouds
583,Talcahuano,CL,2021-11-04,-36.7167,-73.1167,62.28,45,20,16.11,few clouds
584,Kirakira,SB,2021-11-04,-10.4544,161.9205,78.84,84,100,4.59,overcast clouds
585,Weinan,CN,2021-11-04,34.5036,109.5089,57.92,76,70,3.74,broken clouds
586,Mindelo,CV,2021-11-04,16.8901,-24.9804,78.35,73,75,18.41,broken clouds
587,Takaka,NZ,2021-11-04,-40.85,172.8,55.56,68,100,5.91,overcast clouds
588,Tutoia,BR,2021-11-04,-2.7619,-42.2744,87.78,65,63,11.23,broken clouds
589,Cheney,US,2021-11-04,47.4874,-117.5758,48.76,95,90,12.66,mist
590,Smithers,CA,2021-11-04,54.7804,-127.1743,35.92,100,90,0.0,light rain
591,Calama,CL,2021-11-04,-22.4667,-68.9333,72.09,12,0,21.85,clear sky
